cell_y,cell_x,relative_forward,relative_lateral,local_activity,radius,actual_removed_fraction,final_mass,final_mass_ratio,survived,extinction_step
111,9,4.962486087291237,1.989504623357463,0.5336847305297852,1.0499999999999998,0.03644397903539118,70.86763000488281,0.9908678663206167,True,
111,10,5.340433920430284,2.9153315161541125,0.3793931007385254,1.4499999999999997,0.047478077193454066,71.26494598388672,0.9964231196336394,True,
111,11,5.71838175356933,3.841158408950762,0.27701857686042786,2.05,0.04322050108433954,70.8621826171875,0.9907917012023209,True,
111,12,6.096329586708379,4.766985301747412,0.17132335901260376,2.8499999999999996,0.04861527694661081,71.04740142822266,0.9933814218982182,True,
111,126,0.805059922761719,-8.194591197405684,0.2364613115787506,3.6499999999999995,0.046604145131886196,71.26146697998047,0.9963744763648117,True,
111,127,1.1830077559007663,-7.268764304609033,0.2456578016281128,3.6499999999999995,0.05258914065691881,71.17582702636719,0.995177062565271,True,
112,0,2.486782481836463,-6.720885244951431,0.19031688570976257,3.1999999999999993,0.045810695145380435,70.98799133300781,0.9925507527439177,True,
112,3,3.620625981253604,-3.943404566561482,0.20880241692066193,2.05,0.05123655976348277,71.3163070678711,0.9971412478918583,True,
112,4,3.9985738143926515,-3.0175776737648325,0.4410742521286011,1.4499999999999997,0.05532814138443437,71.09803771972656,0.9940894161420981,True,
112,5,4.376521647531698,-2.091750780968183,0.6154553294181824,1.0499999999999998,0.040965812902627054,71.17789459228516,0.9952059711745963,True,
112,6,4.754469480670745,-1.165923888171533,0.6280331611633301,1.0499999999999998,0.04175797280243899,71.04219055175781,0.9933085636688119,True,
